id	date	source	title	content	author	url	published	published_utc	collection_utc	network	location	ip2024
"ncindiananews--2022-09-27--OrthoPediatrics Corp. (KIDS:NMQ) stock rises on Sept. 26"	2022-09-27	"ncindiananews"	"OrthoPediatrics Corp. (KIDS:NMQ) stock rises on Sept. 26"	"Shares in OrthoPediatrics Corp. (KIDS:NMQ) in Warsaw finished Sept. 26 at $45.4 USD on the stock exchange.\n\nThis is a 0.13 percent rise from the day before when it closed at $45.34.\n\nStocks in OrthoPediatrics Corp. have reached as high as $46.7 and as low as $44.66 USD.\n\nOrthoPediatrics Corp. employs 133 people and has reported -$11,560,000 USD in income.\n\nDespite a tumultuous year with the COVID-19 pandemic, the US stock market overall remained strong in 2021.\n\nTony Despirito at investment firm BlackRock said “Overall, companies have beat analyst expectations on both earnings per share and revenue growth. But the latter has been particularly strong.”\n\nGeorge Sweeney, a qualified financial advisor writing for The Motley Fool, cautioned the market will have to cool eventually, though it may not be a full crash as some predict.\n\n“The market seems to flinch with any piece of news. My view is there could be a drop in the stock market...but only if there is some significant bad news or a global event.”\n\nNothing in this article is to be assumed as financial advice.\n\nIndividual companies can have several different types of shares across many stock markets. It is possible for different types of shares to see different results on the market."	"NC Indiana News"	"https://ncindiananews.com/stories/632699473-orthopediatrics-corp-kids-nmq-stock-rises-on-sept-26"	"Tue, 27 Sep 2022 10:49:27 -0500"	1664290167	1664372106	"Metric Media"	"Indiana"	"IP_Address_24"
"columbusstandard--2022-05-19--How many points did Luca Devidze from Columbus win in Boys’ 14 singles USTA competitions by April?"	2022-05-19	"columbusstandard"	"How many points did Luca Devidze from Columbus win in Boys’ 14 singles USTA competitions by April?"	"Columbus tennis player Luca Devidze won 22 points playing singles tournaments in the junior Boys’ 14 category of the United States Tennis Association by April.\n\nThey finished April ranked 29,667th, falling from 29,026th from the beginning of the month.\n\nTheir 22 points playing singles are combined with 15 percent of their doubles points and any bonus points for a 29,667th ranking.\n\nPlayers earn points per round in tournaments, winning higher points the further into a tournament they advance.\n\nJarett Cascino of New York Tennis Magazine says tennis is one of the most competitive youth sports.\n\n“There is always someone better than you on any given day, even if you are the number one player in the world!” he said.\n\nJunior Boys’ 14 singles from Columbus rankings by end of April"	"Columbus Standard"	"https://columbusstandard.com/stories/625323874-how-many-points-did-luca-devidze-from-columbus-win-in-boys-14-singles-usta-competitions-by-april"	"Thu, 19 May 2022 13:56:00 -0500"	1652982960	1653047571	"Metric Media"	"Indiana"	"IP_Address_17"
"northmichigannews--2021-12-27--PPP loans: seven issued in April in ZIP Code 49799"	2021-12-27	"northmichigannews"	"PPP loans: seven issued in April in ZIP Code 49799"	"There were seven PPP loans provided in April to small businesses in ZIP Code 49799, according to the US Small Business Administration\n\nThe Paycheck Protection Program (PPP) provides loans to small businesses affected by the COVID-19 pandemic. Companies with less than 500 employees, sole-proprietorships, independent contractors and self-employed individuals may qualify for these loans, according to Harvard Business School.\n\nA report on the program analyzed by the Peter G. Peterson Foundation found the “distribution of loans across sectors didn’t mirror the distribution of job losses.” It showed restaurants and food service businesses did not receive many loans, despite suffering the highest level of job losses.\n\nA preliminary analysis from the National Bureau of Economic Research suggests the areas most affected by economic disruption did not receive the most loans.\n\nThe Paycheck Protection Program ended on May 31, 2021. Existing borrowers may be eligible for loan forgiveness at the discretion of the lender."	"North Michigan News"	"https://northmichigannews.com/stories/613688460-ppp-loans-seven-issued-in-april-in-zip-code-49799"	"Mon, 27 Dec 2021 12:03:37 -0600"	1640624617	1640653789	"Metric Media"	"Michigan"	"IP_Address_24"
"eastventuranews--2021-10-25--Ralph Davis donates $1,500 to Christy Smith's campaign in 2020"	2021-10-25	"eastventuranews"	"Ralph Davis donates $1,500 to Christy Smith's campaign in 2020"	"Ralph Davis donated $1,500 total to Christy Smith during 2020, according to the Federal Election Commission (FEC)\n\nDonations can be made to political candidates in various amounts. The FEC regulates these donations, and individual groups, excluding PACs, must disclose donations over $250 per year.\n\nThe following table lists the top 100 contributions donated to Christy Smith's campaign during 2020.\n\nTop 100 contributions to Christy Smith's campaign in 2020"	"East Ventura News"	"https://eastventuranews.com/stories/601441578-ralph-davis-donates-1-500-to-christy-smith-s-campaign-in-2020"	"Mon, 25 Oct 2021 06:58:34 -0500"	1635159514	1635204699	"Metric Media"	"California"	"IP_Address_17"
"eastlittlerocktimes--2021-09-26--Luke B. Duffield donates $2,800 to James French Hill's campaign in 2020"	2021-09-26	"eastlittlerocktimes"	"Luke B. Duffield donates $2,800 to James French Hill's campaign in 2020"	"Luke B. Duffield donated $2,800 total to James French Hill during 2020, according to the Federal Election Commission (FEC)\n\nDonations can be made to political candidates in various amounts. The FEC regulates these donations, and individual groups, excluding PACs, must disclose donations over $250 per year.\n\nThe following table lists the top 100 contributions donated to James French Hill's campaign during 2020.\n\nTop 100 contributions to James French Hill's campaign in 2020"	"East Little Rock Times"	"https://eastlittlerocktimes.com/stories/601174349-luke-b-duffield-donates-2-800-to-james-french-hill-s-campaign-in-2020"	"Sun, 26 Sep 2021 04:41:05 -0500"	1632645665	1632699088	"Metric Media"	"Arkansas"	"IP_Address_24"
"suffolkreporter--2022-07-09--How high did Peconic junior tennis player Daniel C. Rila rank in Boys’ 18 bracket in week ending Jul"	2022-07-09	"suffolkreporter"	"How high did Peconic junior tennis player Daniel C. Rila rank in Boys’ 18 bracket in week ending July 2?"	"Peconic tennis player Daniel C. Rila is ranked 1,037th in the junior Boys’ 18 category of the United States Tennis Association in the week ending July 2.\n\nThey had 661 total points, split between 591 single points and 393 double points. USTA rankings are determined by adding 100 percent of singles points and 15 percent of doubles points plus any bonus points earned.\n\nThey were ranked 1,039th the week before.\n\nPlayers earn points per round in tournaments, winning higher points the further into a tournament they advance.\n\nJarett Cascino of New York Tennis Magazine says tennis is one of the most competitive youth sports.\n\n“There is always someone better than you on any given day, even if you are the number one player in the world!” he said."	"Suffolk Reporter"	"https://suffolkreporter.com/stories/628261026-how-high-did-peconic-junior-tennis-player-daniel-c-rila-rank-in-boys-18-bracket-in-week-ending-july-2"	"Sat, 09 Jul 2022 06:30:28 -0500"	1657362628	1657413716	"Metric Media"	"New York"	"IP_Address_24"
"hudsontoday--2021-11-16--Robert Menendez's campaign committee receives $25 from Gerald K. Huelbig"	2021-11-16	"hudsontoday"	"Robert Menendez's campaign committee receives $25 from Gerald K. Huelbig"	""	"Hudson Today"	"https://hudsontoday.com/stories/612288286-robert-menendez-s-campaign-committee-receives-25-from-gerald-k-huelbig"	"Tue, 16 Nov 2021 12:12:34 -0600"	1637082754	1637154134	"Metric Media"	"New Jersey"	"IP_Address_17"
"swbluegrassnews--2022-02-12--How many points did Malory Watkins from Lancaster win in Girls’ 18 singles USTA competitions by the "	2022-02-12	"swbluegrassnews"	"How many points did Malory Watkins from Lancaster win in Girls’ 18 singles USTA competitions by the week ending Feb. 4?"	"Lancaster tennis player Malory Watkins won 86 points playing singles tournaments in the junior Girls’ 18 category of the United States Tennis Association by the week ending Feb. 4.\n\nTheir 86 points playing singles are combined with 15 percent of their doubles points and any bonus points for a 12,858th ranking.\n\nThey were ranked 12,760th the week before.\n\nPlayers earn points per round in tournaments, winning higher points the further into a tournament they advance.\n\nJarett Cascino of New York Tennis Magazine says tennis is one of the most competitive youth sports.\n\n“There is always someone better than you on any given day, even if you are the number one player in the world!” “he said.”"	"SW Bluegrass News"	"https://swbluegrassnews.com/stories/620092529-how-many-points-did-malory-watkins-from-lancaster-win-in-girls-18-singles-usta-competitions-by-the-week-ending-feb-4"	"Sat, 12 Feb 2022 02:33:27 -0600"	1644651207	1644717935	"Metric Media"	"Kentucky"	"IP_Address_24"
"sandiegorecord--2021-10-14--Kent Powell donates $1,000 to Tom McClintock's campaign in 2020"	2021-10-14	"sandiegorecord"	"Kent Powell donates $1,000 to Tom McClintock's campaign in 2020"	"Kent Powell donated $1,000 total to Tom McClintock during 2020, according to the Federal Election Commission (FEC)\n\nDonations can be made to political candidates in various amounts. The FEC regulates these donations, and individual groups, excluding PACs, must disclose donations over $250 per year.\n\nThe following table lists the top 100 contributions donated to Tom McClintock's campaign during 2020.\n\nTop 100 contributions to Tom McClintock's campaign in 2020"	"San Diego City Wire"	"https://sandiegocitywire.com/stories/601357512-kent-powell-donates-1-000-to-tom-mcclintock-s-campaign-in-2020"	"Thu, 14 Oct 2021 04:20:35 -0500"	1634199635	1634259915	"Metric Media"	"California"	"IP_Address_17"
"mobilecourant--2022-02-26--Kate Huddle junior tennis player earns 585 playing Girls’ 14 singles by January"	2022-02-26	"mobilecourant"	"Kate Huddle junior tennis player earns 585 playing Girls’ 14 singles by January"	"Mobile tennis player Kate Huddle won 585 points playing singles tournaments in the junior Girls’ 14 category of the United States Tennis Association by January.\n\nTheir 585 points playing singles are combined with 15 percent of their doubles points and any bonus points for a 3,282nd ranking.\n\nPlayers earn points per round in tournaments, winning higher points the further into a tournament they advance.\n\nJarett Cascino of New York Tennis Magazine says tennis is one of the most competitive youth sports.\n\n“There is always someone better than you on any given day, even if you are the number one player in the world!” “he said.“\n\nWeekly standings are collected on Jan. 26 and released by the USTA."	"Mobile Courant"	"https://mobilecourant.com/stories/619888016-kate-huddle-junior-tennis-player-earns-585-playing-girls-14-singles-by-january"	"Sat, 26 Feb 2022 02:22:50 -0600"	1645860170	1645923879	"Metric Media"	"Alabama"	"IP_Address_17"
"yavapainews--2022-11-30--Manasi Mouli junior tennis player earns 50 playing Girls’ 14 singles by week ending Nov. 11"	2022-11-30	"yavapainews"	"Manasi Mouli junior tennis player earns 50 playing Girls’ 14 singles by week ending Nov. 11"	"Chandler tennis player Manasi Mouli won 50 points playing singles tournaments in the junior Girls’ 14 category of the United States Tennis Association by the week ending Nov. 11.\n\nTheir 50 points playing singles are combined with 15 percent of their doubles points and any bonus points for a 17,391st ranking.\n\nThey were ranked 19,120th the week before.\n\nPlayers earn points per round in tournaments, winning higher points the further into a tournament they advance.\n\nJarett Cascino of New York Tennis Magazine says tennis is one of the most competitive youth sports.\n\n“There is always someone better than you on any given day, even if you are the number one player in the world!” “he said.”"	"Yavapai News"	"https://yavapainews.com/stories/635297989-manasi-mouli-junior-tennis-player-earns-50-playing-girls-14-singles-by-week-ending-nov-11"	"Wed, 30 Nov 2022 09:56:14 -0600"	1669820174	1669859334	"Metric Media"	"Arizona"	"IP_Address_17"
